title,studio,domestic_gross_x,foreign_gross,year,id_x,release_date,movie,production_budget,domestic_gross_y,worldwide_gross,id_y,rating,genre,director,writer,runtime
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",809,PG,Classics|Drama|Mystery and Suspense|Romance,Alfred Hitchcock,,128 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",810,NR,Comedy|Drama|Romance,Jae-young Kwak,Jae-young Kwak|Ho-sik Kim,123 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",811,NR,Art House and International|Drama,Eli Cohen,,141 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",812,NR,Drama|Mystery and Suspense,Larry Elikann,,179 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",817,G,Classics|Comedy|Romance,Walter Lang,Phoebe Ephron|Henry Ephron,104 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",818,PG,Action and Adventure|Comedy|Kids and Family|Science Fiction and Fantasy,Stuart Gillard|Corey Feldman|Tim Kelleher,Stuart Gillard|Joe Batteer,96 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",819,R,Art House and International|Drama|Mystery and Suspense,Edward Dmytryk,Peter Powell,95 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",821,NR,Art House and International|Comedy|Drama,Mai Zetterling,David Hughes|Mai Zetterling,113 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",824,PG,Comedy|Musical and Performing Arts|Science Fiction and Fantasy,Lucas Reiner,Lucas Reiner|Roman Coppola,82 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",825,PG-13,Drama,Lee David Zlotoff,Lee David Zlotoff,106 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",826,NR,Classics|Drama|Mystery and Suspense,Stanley Kubrick,,67 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",827,R,Comedy|Drama|Romance,Jonathan Demme,,102 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",828,NR,Action and Adventure|Classics|Drama,,,91 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",830,R,Art House and International|Comedy|Drama|Romance|Gay and Lesbian,Ang Lee,Ang Lee|James Schamus|Neil Peng,111 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",832,NR,Art House and International,Alexander Medvedkin,,69 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",833,PG-13,Action and Adventure|Comedy|Drama,Kyle Newman,,90 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",834,R,Art House and International|Comedy|Drama,Michael Winterbottom,Frank Cottrell Boyce,85 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",835,PG,Science Fiction and Fantasy,John Hayes,Frank Ray Perilli,88 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",837,PG,Art House and International|Drama,,,95 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",838,NR,Action and Adventure|Documentary,Michael Brown,,79 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",840,NR,Classics|Drama|Mystery and Suspense,Mervyn Le Roy,Sheridan Gibney|Brown Holmes,90 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",843,NR,,,,60 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",847,NR,Classics|Drama|Mystery and Suspense,Alfred Hitchcock,Alma Reville|Charles Bennett|Gerald Savory|Edwin Greenwood,80 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",849,PG-13,Action and Adventure|Drama|Mystery and Suspense,Joel Schumacher,Akiva Goldsman|Robert Getchell,120 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",852,PG-13,Documentary|Musical and Performing Arts,Prince,,85 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",853,R,Drama,Austin Chick,,88 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",855,PG,Action and Adventure|Science Fiction and Fantasy,Richard Lester|Richard Donner,Mario Puzo|David Newman|Leslie Newman,127 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",856,R,Art House and International|Documentary|Special Interest,Wiktor Grodecki,,103 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",857,NR,Drama|Romance,Mark Robson,,100 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",859,PG,Comedy|Kids and Family,,Ben Kline|Eric Luke|Thom Eberhardt,91 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",860,R,Drama|Mystery and Suspense,Nicolas Roeg,Allan Scott,103 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",861,R,Drama|Mystery and Suspense|Romance,Steve Kloves,Steve Kloves,126 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",864,PG-13,Drama|Mystery and Suspense,,,88 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",866,NR,Drama,Scott Pembroke,,61 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",867,NR,Comedy|Romance,Vittorio De Sica,Eduardo De Filippo|Isabella Quarantotti|Cesare Zavattini|Bella Billa|Lorenza Zanuso,119 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",868,NR,Art House and International|Documentary|Special Interest,Irene Lusztig,Irene Lusztig,90 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",870,PG,Drama|Musical and Performing Arts|Romance,Barbra Streisand,Barbra Streisand|Jack Rosenthal|Jerome Kass,134 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",871,R,Action and Adventure|Mystery and Suspense,Renny Harlin,,124 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",872,PG,Comedy|Kids and Family,Paul Flaherty,Will Aldis|Jay Dee Rock|Steven Kampmann|Bobby Vonhayes,89 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",874,R,Action and Adventure|Comedy|Mystery and Suspense,Amos Poe,Amos Poe,115 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",875,R,Drama,Max Joseph,Max Joseph|Meaghan Oppenheimer,96 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",879,R,Comedy|Drama,Barra Grant,Barra Grant,97 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",880,NR,Western,Joseph Kane,Betty Burbridge,60 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",881,R,Action and Adventure|Drama|Romance,,,87 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",888,NR,Classics|Drama,Lloyd Bacon,Robert Buckner,98 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",889,PG,Comedy,Amy Holden Jones,Perry Howze|Randy Howze,100 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",891,PG,Comedy|Drama,Richard Michaels|Michael Daves,Kevin Sellers|Arlene Sellers,96 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",893,R,Action and Adventure|Drama|Mystery and Suspense,Daniel Alfredson,William Brookfield,95 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",896,PG,Classics|Horror|Musical and Performing Arts|Science Fiction and Fantasy,Nathan Juran,Christopher Knopf,84 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",897,NR,Action and Adventure|Drama,,Frederick Hugh Herbert,70 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",898,NR,Classics|Drama|Musical and Performing Arts|Romance,Walter Lang,Robert Ellis|Helen Logan,94 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",899,PG,Drama,Barry Levinson,Phil Dusenberry,132 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",909,R,Comedy|Drama,Bobcat Goldthwait,Bobcat Goldthwait,86 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",911,R,Comedy|Cult Movies|Drama,Michael Lehmann,Daniel Waters,102 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",912,PG,Classics|Drama|Mystery and Suspense,George Cukor,,114 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",914,R,Comedy|Drama,Silvio Narizzano,,95 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",915,NR,Horror|Science Fiction and Fantasy,Ian Curteis,,77 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",918,NR,Classics|Comedy|Musical and Performing Arts|Romance,Charles Walters,,111 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",919,NR,Drama,Fielder Cook,Ronald Ribman,93 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",921,PG-13,Action and Adventure|Comedy|Drama|Mystery and Suspense,Phil Alden Robinson,,126 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",922,R,Comedy|Drama,Robert Redford,,118 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",923,NR,Action and Adventure|Western,Howard Hawks,Borden Chase|Charles Schnee,133 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",924,R,Action and Adventure|Drama|Mystery and Suspense|Romance,David Seltzer,David Seltzer,133 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",928,NR,Classics|Drama|Kids and Family|Romance,,,92 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",931,NR,Art House and International|Comedy|Kids and Family|Musical and Performing Arts|Romance,Aditya Chopra,Aditya Chopra,192 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",933,R,Comedy,Henry Jaglom|Bob Giraldi,Tod Carroll|Shary Flenniken|Pat Mephitis|Gerald Sussman|Ellis Weiner,89 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",934,NR,Classics|Mystery and Suspense,,John Krafft,70 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",936,PG-13,Drama|Romance,Craig Bolotin,Craig Bolotin,89 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",937,R,Classics|Comedy|Drama,Melvin Van Peebles,Herman Raucher,100 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",941,R,Action and Adventure|Comedy,Martyn Burke,Will Aldis,98 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",943,NR,Art House and International|Classics|Drama,Vittorio De Sica,Sergio Amidei|Adolfo Franci|Cesare Giulio Viola|Cesare Zavattini|Vittorio De Sica,90 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",944,NR,Classics|Comedy|Drama,Harold French|Pat Jackson|Anthony Pelissier,,85 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",946,PG-13,Comedy,Matt Reeves|Natt Reeves,Matt Reeves|Jason Katims,97 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",947,R,Drama|Mystery and Suspense,Steven Spielberg,,155 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",949,R,Art House and International|Drama,Rainer Werner Fassbinder,Rainer Werner Fassbinder,90 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",950,NR,Drama,Chris Kentis,Laura Lau|Chris Kentis,96 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",953,PG,Classics|Drama|Mystery and Suspense,Orson Welles,,119 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",957,NR,Classics|Drama,Alexander Mackendrick,Clifford Odets|Ernest Lehman,96 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",959,NR,Art House and International|Drama|Romance,Jean-Claude Brisseau,Jean-Claude Brisseau,115 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",962,NR,Documentary|Musical and Performing Arts,Todd Phillips,,120 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",966,R,Horror,,Richard Matheson,76 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",967,R,Action and Adventure|Art House and International|Comedy|Drama|Mystery and Suspense,John Landis,Ron Koslow|John Landis,115 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",968,NR,Art House and International|Horror|Mystery and Suspense,Prosit Roy,Abhishek Bannerjee|Prosit Roy|Rajat Kapoor,
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",970,R,Art House and International|Comedy|Drama,Francis Veber,Francis Veber,85 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",971,PG,Action and Adventure|Drama|Kids and Family,James Hill,,96 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",972,R,Comedy,Chuck Barris,Chuck Barris,89 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",974,PG,Action and Adventure|Drama,Carroll Ballard,Richard Kletter|Curtis Hanson|Sam Hamm,105 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",975,PG-13,Comedy|Romance,Andrew Bergman,Andrew Bergman,95 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",977,R,Drama|Romance,Ted Post,Ted Cassedy|Michael Werner,96 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",980,PG,Action and Adventure|Mystery and Suspense|Romance,Peter Hunt,Richard Maibaum|Simon Raven,144 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",983,R,Art House and International|Drama,,,150 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",984,PG-13,Drama|Mystery and Suspense,Michael Apted,Ron Koslow,103 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",988,NR,Horror,,,83 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",992,NR,Horror|Mystery and Suspense,Luis Almeida,Luis Almeida,106 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",994,PG-13,Drama|Romance,David Anspaugh,Larry Ketron,102 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",996,NR,Comedy|Drama|Mystery and Suspense,Nicanor Loreti,,85 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",997,NR,Action and Adventure,,,96 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",998,NR,Comedy|Mystery and Suspense,Ilkka Jarvilaturi,Paul Kolsby,99 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",999,NR,Comedy,Holly Goldberg Sloan,Holly Goldberg Sloan,90 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1000,R,Drama,Roger Young,Eric Lerner,105 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1002,NR,Action and Adventure|Art House and International|Drama,Jacques Rivette,Pascal Bonitzer|Christine Laurent,150 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1004,PG-13,Drama,Steven Spielberg,Menno Meyjes,154 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1007,PG,Comedy|Kids and Family,,Coke Sams|John Cherry,92 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1008,R,Action and Adventure|Classics,Jack Hill,Jack Hill,91 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1020,NR,Art House and International|Drama|Romance,Vasili Pichul,Mariya Khmelik,130 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1021,NR,Documentary,Henri Cartier-Bresson,Alfred Lewis Levitt,33 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1023,PG-13,Action and Adventure|Horror|Mystery and Suspense,Joseph Sargent,Michael De Guzman,89 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1024,G,Classics|Comedy|Musical and Performing Arts|Romance,,Johnny Mercer|Ian McLellan Hunter|Frank Cavett|Elaine Ryan,83 minutes
